time_s,voltage_V,current_A
+3.922860E+01,+3.394347E+00,-1.035998E+00
+3.926980E+01,+3.394346E+00,-1.035954E+00
+3.931110E+01,+3.394346E+00,-1.035960E+00
+3.935200E+01,+3.394336E+00,-1.035931E+00
+3.939330E+01,+3.394350E+00,-1.035882E+00
+3.943450E+01,+3.394331E+00,-1.035947E+00
+3.947570E+01,+3.394331E+00,-1.035944E+00
+3.951690E+01,+3.394321E+00,-1.035903E+00
+3.955820E+01,+3.394327E+00,-1.035884E+00
+3.959940E+01,+3.394323E+00,-1.035886E+00
+3.964070E+01,+3.394317E+00,-1.035886E+00
+3.968190E+01,+3.394317E+00,-1.035886E+00
+3.972310E+01,+3.394306E+00,-1.035877E+00
+3.976440E+01,+3.394310E+00,-1.035879E+00
+3.980560E+01,+3.394296E+00,-1.035865E+00
+3.984690E+01,+3.394296E+00,-1.035870E+00
+3.988810E+01,+3.394295E+00,-1.035841E+00
+3.992930E+01,+3.394304E+00,-1.035828E+00
+3.997060E+01,+3.394287E+00,-1.035794E+00
+4.001180E+01,+3.394290E+00,-1.035778E+00
+4.005310E+01,+3.394289E+00,-1.035748E+00
+4.009430E+01,+3.394283E+00,-1.035723E+00
+4.013560E+01,+3.394290E+00,-1.035711E+00
+4.017680E+01,+3.394295E+00,-1.035673E+00
+4.021800E+01,+3.394285E+00,-1.035652E+00
+4.025930E+01,+3.394293E+00,-1.035627E+00
+4.030050E+01,+3.394287E+00,-1.035624E+00
+4.034180E+01,+3.394281E+00,-1.035593E+00
+4.038300E+01,+3.394281E+00,-1.035602E+00
+4.042420E+01,+3.394275E+00,-1.035594E+00
+4.046550E+01,+3.394260E+00,-1.035577E+00
+4.050670E+01,+3.394268E+00,-1.035570E+00
+4.054800E+01,+3.394275E+00,-1.035555E+00
+4.058920E+01,+3.394270E+00,-1.035516E+00
+4.063040E+01,+3.394258E+00,-1.035543E+00
+4.067170E+01,+3.394251E+00,-1.035588E+00
+4.071290E+01,+3.394236E+00,-1.035608E+00
+4.075410E+01,+3.394222E+00,-1.035599E+00
+4.079540E+01,+3.394218E+00,-1.035623E+00
+4.083660E+01,+3.394222E+00,-1.035611E+00
+4.087780E+01,+3.394218E+00,-1.035575E+00
+4.091910E+01,+3.394226E+00,-1.035562E+00
+4.096030E+01,+3.394217E+00,-1.035570E+00
+4.100160E+01,+3.394213E+00,-1.035583E+00
+4.104280E+01,+3.394213E+00,-1.035562E+00
+4.108400E+01,+3.394211E+00,-1.035554E+00
+4.112530E+01,+3.394198E+00,-1.035564E+00
+4.116650E+01,+3.394207E+00,-1.035576E+00
+4.120780E+01,+3.394185E+00,-1.035559E+00
+4.124900E+01,+3.394185E+00,-1.035576E+00
+4.129020E+01,+3.394166E+00,-1.035596E+00
+4.133150E+01,+3.394162E+00,-1.035601E+00
+4.137270E+01,+3.394149E+00,-1.035599E+00
+4.141390E+01,+3.394162E+00,-1.035591E+00
+4.145520E+01,+3.394130E+00,-1.035599E+00
+4.149640E+01,+3.394145E+00,-1.035586E+00
+4.153760E+01,+3.394135E+00,-1.035608E+00
+4.157880E+01,+3.394128E+00,-1.035613E+00
+4.162010E+01,+3.394130E+00,-1.035636E+00
+4.166130E+01,+3.394109E+00,-1.035672E+00
+4.170250E+01,+3.394097E+00,-1.035697E+00
+4.174380E+01,+3.394090E+00,-1.035708E+00
+4.178500E+01,+3.394078E+00,-1.035735E+00
+4.182620E+01,+3.394063E+00,-1.035745E+00
+4.186750E+01,+3.394067E+00,-1.035746E+00
+4.190870E+01,+3.394048E+00,-1.035778E+00
+4.194990E+01,+3.394040E+00,-1.035792E+00
+4.199120E+01,+3.394038E+00,-1.035768E+00
+4.203240E+01,+3.394023E+00,-1.035805E+00
+4.207360E+01,+3.394014E+00,-1.035805E+00
+4.211490E+01,+3.394020E+00,-1.035802E+00
+4.215610E+01,+3.394008E+00,-1.035794E+00
+4.219730E+01,+3.394022E+00,-1.035782E+00
+4.223850E+01,+3.394012E+00,-1.035793E+00
+4.227980E+01,+3.394002E+00,-1.035794E+00
+4.232100E+01,+3.393997E+00,-1.035793E+00
+4.236220E+01,+3.393984E+00,-1.035787E+00
+4.240340E+01,+3.393984E+00,-1.035797E+00
+4.244470E+01,+3.393980E+00,-1.035757E+00
+4.248590E+01,+3.393965E+00,-1.035774E+00
+4.252710E+01,+3.393965E+00,-1.035731E+00
+4.256830E+01,+3.393962E+00,-1.035702E+00
+4.260950E+01,+3.393968E+00,-1.035682E+00
+4.265080E+01,+3.393957E+00,-1.035689E+00
+4.269200E+01,+3.393957E+00,-1.035707E+00
+4.273320E+01,+3.393949E+00,-1.035726E+00
+4.277440E+01,+3.393942E+00,-1.035737E+00
+4.281570E+01,+3.393926E+00,-1.035727E+00
+4.285690E+01,+3.393934E+00,-1.035700E+00
+4.289820E+01,+3.393934E+00,-1.035670E+00
+4.293940E+01,+3.393936E+00,-1.035667E+00
+4.298060E+01,+3.393934E+00,-1.035684E+00
+4.302190E+01,+3.393925E+00,-1.035659E+00
+4.306310E+01,+3.393923E+00,-1.035646E+00
+4.310430E+01,+3.393915E+00,-1.035642E+00
+4.314560E+01,+3.393915E+00,-1.035644E+00
+4.318680E+01,+3.393919E+00,-1.035606E+00
+4.322810E+01,+3.393909E+00,-1.035586E+00
+4.326930E+01,+3.393919E+00,-1.035503E+00
+4.331050E+01,+3.393908E+00,-1.035554E+00
+4.335180E+01,+3.393909E+00,-1.035548E+00
+4.339300E+01,+3.393913E+00,-1.035500E+00
+4.343430E+01,+3.393902E+00,-1.035538E+00
+4.347550E+01,+3.393885E+00,-1.035561E+00
+4.351670E+01,+3.393873E+00,-1.035540E+00
+4.355800E+01,+3.393876E+00,-1.035490E+00
+4.359920E+01,+3.393881E+00,-1.035481E+00
+4.364050E+01,+3.393873E+00,-1.035484E+00
+4.368170E+01,+3.393877E+00,-1.035485E+00
+4.372300E+01,+3.393879E+00,-1.035450E+00
+4.376420E+01,+3.393877E+00,-1.035430E+00
+4.380540E+01,+3.393864E+00,-1.035421E+00
+4.384670E+01,+3.393868E+00,-1.035379E+00
+4.388790E+01,+3.393868E+00,-1.035352E+00
+4.392920E+01,+3.393862E+00,-1.035380E+00
+4.397040E+01,+3.393851E+00,-1.035376E+00
+4.401170E+01,+3.393853E+00,-1.035382E+00
+4.405290E+01,+3.393834E+00,-1.035386E+00
+4.409420E+01,+3.393834E+00,-1.035393E+00
+4.413540E+01,+3.393821E+00,-1.035397E+00
+4.417660E+01,+3.393813E+00,-1.035429E+00
+4.421790E+01,+3.393805E+00,-1.035421E+00
+4.425910E+01,+3.393816E+00,-1.035428E+00
+4.430030E+01,+3.393801E+00,-1.035441E+00
+4.434160E+01,+3.393790E+00,-1.035457E+00
+4.438280E+01,+3.393783E+00,-1.035478E+00
+4.442410E+01,+3.393762E+00,-1.035486E+00
+4.446530E+01,+3.393767E+00,-1.035505E+00
+4.450650E+01,+3.393750E+00,-1.035532E+00
+4.454780E+01,+3.393748E+00,-1.035531E+00
+4.458900E+01,+3.393743E+00,-1.035522E+00
+4.463020E+01,+3.393737E+00,-1.035504E+00
+4.467150E+01,+3.393720E+00,-1.035515E+00
+4.471270E+01,+3.393724E+00,-1.035534E+00
+4.475390E+01,+3.393722E+00,-1.035514E+00
+4.479520E+01,+3.393711E+00,-1.035518E+00
+4.483640E+01,+3.393718E+00,-1.035519E+00
+4.487760E+01,+3.393711E+00,-1.035488E+00
+4.491890E+01,+3.393701E+00,-1.035478E+00
+4.496010E+01,+3.393718E+00,-1.035447E+00
+4.500130E+01,+3.393701E+00,-1.035456E+00
+4.504260E+01,+3.393701E+00,-1.035472E+00
+4.508380E+01,+3.393688E+00,-1.035452E+00
+4.512500E+01,+3.393692E+00,-1.035472E+00
+4.516630E+01,+3.393680E+00,-1.035492E+00
+4.520750E+01,+3.393672E+00,-1.035465E+00
+4.524870E+01,+3.393669E+00,-1.035453E+00
+4.528990E+01,+3.393672E+00,-1.035418E+00
+4.533120E+01,+3.393669E+00,-1.035402E+00
+4.537240E+01,+3.393671E+00,-1.035405E+00
+4.541360E+01,+3.393661E+00,-1.035402E+00
+4.545490E+01,+3.393659E+00,-1.035379E+00
+4.549610E+01,+3.393653E+00,-1.035369E+00
+4.553730E+01,+3.393642E+00,-1.035357E+00
+4.557860E+01,+3.393653E+00,-1.035324E+00
+4.561980E+01,+3.393646E+00,-1.035333E+00
+4.566100E+01,+3.393644E+00,-1.035281E+00
+4.570230E+01,+3.393642E+00,-1.035298E+00
+4.574350E+01,+3.393640E+00,-1.035308E+00
+4.578470E+01,+3.393636E+00,-1.035325E+00
+4.582600E+01,+3.393636E+00,-1.035320E+00
+4.586720E+01,+3.393617E+00,-1.035336E+00
+4.590840E+01,+3.393610E+00,-1.035314E+00
+4.594970E+01,+3.393612E+00,-1.035316E+00
+4.599090E+01,+3.393585E+00,-1.035349E+00
+4.603210E+01,+3.393593E+00,-1.035341E+00
+4.607340E+01,+3.393578E+00,-1.035336E+00
+4.611460E+01,+3.393578E+00,-1.035359E+00
+4.615580E+01,+3.393578E+00,-1.035360E+00
+4.619700E+01,+3.393574E+00,-1.035335E+00
+4.623820E+01,+3.393570E+00,-1.035332E+00
+4.627950E+01,+3.393568E+00,-1.035342E+00
+4.632070E+01,+3.393563E+00,-1.035369E+00
+4.636190E+01,+3.393551E+00,-1.035363E+00
+4.640320E+01,+3.393543E+00,-1.035380E+00
+4.644440E+01,+3.393534E+00,-1.035400E+00
+4.648560E+01,+3.393538E+00,-1.035411E+00
+4.652680E+01,+3.393519E+00,-1.035406E+00
+4.656810E+01,+3.393523E+00,-1.035407E+00
+4.660930E+01,+3.393509E+00,-1.035421E+00
+4.665050E+01,+3.393500E+00,-1.035425E+00
+4.669180E+01,+3.393485E+00,-1.035422E+00
+4.673300E+01,+3.393483E+00,-1.035414E+00
+4.677420E+01,+3.393479E+00,-1.035411E+00
+4.681540E+01,+3.393494E+00,-1.035409E+00
+4.685670E+01,+3.393462E+00,-1.035420E+00
+4.689790E+01,+3.393464E+00,-1.035401E+00
+4.693910E+01,+3.393468E+00,-1.035380E+00
+4.698030E+01,+3.393464E+00,-1.035384E+00
+4.702150E+01,+3.393470E+00,-1.035401E+00
+4.706280E+01,+3.393456E+00,-1.035398E+00
+4.710400E+01,+3.393449E+00,-1.035378E+00
+4.714520E+01,+3.393456E+00,-1.035368E+00
+4.718650E+01,+3.393437E+00,-1.035375E+00
+4.722770E+01,+3.393434E+00,-1.035334E+00
+4.726900E+01,+3.393437E+00,-1.035321E+00
+4.731020E+01,+3.393435E+00,-1.035321E+00
+4.735150E+01,+3.393426E+00,-1.035317E+00
+4.739270E+01,+3.393420E+00,-1.035327E+00
+4.743390E+01,+3.393413E+00,-1.035290E+00
+4.747520E+01,+3.393420E+00,-1.035327E+00
+4.751640E+01,+3.393419E+00,-1.035291E+00
+4.755770E+01,+3.393413E+00,-1.035287E+00
+4.759890E+01,+3.393394E+00,-1.035341E+00
+4.764020E+01,+3.393386E+00,-1.035217E+00
+4.768140E+01,+3.393419E+00,-1.035242E+00
+4.772260E+01,+3.393392E+00,-1.035363E+00
+4.776390E+01,+3.393380E+00,-1.035378E+00
+4.780510E+01,+3.393375E+00,-1.035375E+00
+4.784640E+01,+3.393356E+00,-1.035399E+00
+4.788760E+01,+3.393347E+00,-1.035383E+00
+4.792880E+01,+3.393348E+00,-1.035357E+00
+4.797010E+01,+3.393344E+00,-1.035365E+00
+4.801130E+01,+3.393327E+00,-1.035368E+00
+4.805260E+01,+3.393327E+00,-1.035351E+00
+4.809380E+01,+3.393318E+00,-1.035356E+00
+4.813500E+01,+3.393326E+00,-1.035357E+00
+4.817630E+01,+3.393318E+00,-1.035361E+00
+4.821750E+01,+3.393311E+00,-1.035289E+00
+4.825870E+01,+3.393331E+00,-1.035215E+00
+4.829990E+01,+3.393335E+00,-1.035202E+00
+4.834120E+01,+3.393333E+00,-1.035210E+00
+4.838240E+01,+3.393314E+00,-1.035280E+00
+4.842370E+01,+3.393303E+00,-1.035323E+00
+4.846490E+01,+3.393278E+00,-1.035363E+00
+4.850620E+01,+3.393274E+00,-1.035293E+00
+4.854740E+01,+3.393299E+00,-1.035255E+00
+4.858860E+01,+3.393263E+00,-1.035308E+00
+4.862990E+01,+3.393265E+00,-1.035309E+00
+4.867110E+01,+3.393263E+00,-1.035287E+00
+4.871230E+01,+3.393255E+00,-1.035287E+00
+4.875360E+01,+3.393250E+00,-1.035275E+00
+4.879480E+01,+3.393248E+00,-1.035262E+00
+4.883600E+01,+3.393240E+00,-1.035273E+00
+4.887730E+01,+3.393246E+00,-1.035243E+00
+4.891850E+01,+3.393234E+00,-1.035187E+00
+4.895970E+01,+3.393242E+00,-1.035186E+00
+4.900100E+01,+3.393244E+00,-1.035175E+00
+4.904220E+01,+3.393242E+00,-1.035151E+00
+4.908340E+01,+3.393242E+00,-1.035128E+00
+4.912470E+01,+3.393231E+00,-1.035125E+00
+4.916590E+01,+3.393231E+00,-1.035116E+00
+4.920710E+01,+3.393223E+00,-1.035074E+00
+4.924830E+01,+3.393234E+00,-1.035073E+00
+4.928960E+01,+3.393221E+00,-1.035086E+00
+4.933080E+01,+3.393218E+00,-1.035085E+00
+4.937200E+01,+3.393193E+00,-1.035096E+00
+4.941330E+01,+3.393189E+00,-1.035124E+00
+4.945450E+01,+3.393183E+00,-1.035141E+00
+4.949570E+01,+3.393179E+00,-1.035158E+00
+4.953700E+01,+3.393164E+00,-1.035167E+00
+4.957820E+01,+3.393161E+00,-1.035166E+00
+4.961940E+01,+3.393151E+00,-1.035197E+00
+4.966070E+01,+3.393143E+00,-1.035223E+00
+4.970190E+01,+3.393126E+00,-1.035227E+00
+4.974310E+01,+3.393132E+00,-1.035252E+00
+4.978430E+01,+3.393115E+00,-1.035269E+00
+4.982560E+01,+3.393110E+00,-1.035298E+00
+4.986680E+01,+3.393094E+00,-1.035297E+00
+4.990800E+01,+3.393089E+00,-1.035289E+00
+4.994920E+01,+3.393111E+00,-1.035128E+00
+4.999050E+01,+3.393119E+00,-1.035100E+00
+5.003170E+01,+3.393111E+00,-1.035091E+00
+5.007290E+01,+3.393119E+00,-1.035079E+00
+5.011420E+01,+3.393110E+00,-1.035090E+00
+5.015540E+01,+3.393100E+00,-1.035084E+00
+5.019660E+01,+3.393089E+00,-1.035123E+00
+5.023790E+01,+3.393087E+00,-1.035140E+00
+5.027910E+01,+3.393066E+00,-1.035158E+00
+5.032030E+01,+3.393058E+00,-1.035152E+00
+5.036160E+01,+3.393064E+00,-1.035162E+00
+5.040280E+01,+3.393050E+00,-1.035180E+00
+5.044400E+01,+3.393041E+00,-1.035164E+00
+5.048530E+01,+3.393030E+00,-1.035150E+00
+5.052650E+01,+3.393043E+00,-1.035145E+00
+5.056770E+01,+3.393043E+00,-1.035098E+00
+5.060890E+01,+3.393035E+00,-1.035095E+00
+5.065010E+01,+3.393028E+00,-1.035082E+00
+5.069140E+01,+3.393030E+00,-1.035057E+00
+5.073260E+01,+3.393034E+00,-1.035043E+00
+5.077380E+01,+3.393017E+00,-1.035030E+00
+5.081500E+01,+3.393020E+00,-1.035046E+00
+5.085620E+01,+3.393005E+00,-1.035041E+00
+5.089750E+01,+3.393007E+00,-1.035032E+00
+5.093870E+01,+3.393007E+00,-1.035017E+00
+5.097990E+01,+3.393003E+00,-1.035021E+00
+5.102110E+01,+3.392992E+00,-1.035052E+00
+5.106240E+01,+3.392981E+00,-1.035067E+00
+5.110360E+01,+3.392975E+00,-1.035006E+00
+5.114480E+01,+3.392975E+00,-1.035058E+00
+5.118600E+01,+3.392965E+00,-1.035127E+00
+5.122730E+01,+3.392956E+00,-1.035095E+00
+5.126850E+01,+3.392945E+00,-1.035085E+00
+5.130980E+01,+3.392945E+00,-1.035069E+00
+5.135100E+01,+3.392946E+00,-1.035076E+00
+5.139230E+01,+3.392914E+00,-1.035071E+00
+5.143350E+01,+3.392920E+00,-1.035066E+00
+5.147470E+01,+3.392927E+00,-1.035052E+00
+5.151600E+01,+3.392931E+00,-1.035012E+00
+5.155720E+01,+3.392933E+00,-1.035013E+00
+5.159850E+01,+3.392926E+00,-1.035023E+00
+5.163970E+01,+3.392914E+00,-1.035018E+00
+5.168100E+01,+3.392918E+00,-1.034996E+00
+5.172220E+01,+3.392916E+00,-1.034995E+00
+5.176350E+01,+3.392899E+00,-1.035023E+00
+5.180470E+01,+3.392888E+00,-1.035062E+00
+5.184590E+01,+3.392893E+00,-1.035037E+00
+5.188720E+01,+3.392876E+00,-1.035019E+00
+5.192840E+01,+3.392873E+00,-1.034987E+00
+5.196970E+01,+3.392873E+00,-1.034988E+00
+5.201090E+01,+3.392880E+00,-1.035004E+00
+5.205210E+01,+3.392863E+00,-1.035045E+00
+5.209340E+01,+3.392842E+00,-1.035062E+00
+5.213460E+01,+3.392827E+00,-1.035105E+00
+5.217590E+01,+3.392812E+00,-1.035124E+00
+5.221710E+01,+3.392816E+00,-1.035125E+00
+5.225830E+01,+3.392817E+00,-1.035134E+00
+5.229960E+01,+3.392802E+00,-1.035140E+00
+5.234080E+01,+3.392813E+00,-1.035131E+00
+5.238200E+01,+3.392798E+00,-1.035157E+00
+5.242330E+01,+3.392797E+00,-1.035138E+00
+5.246450E+01,+3.392791E+00,-1.035115E+00
+5.250570E+01,+3.392781E+00,-1.035115E+00
+5.254700E+01,+3.392781E+00,-1.035097E+00
+5.258820E+01,+3.392772E+00,-1.035084E+00
+5.262940E+01,+3.392772E+00,-1.035075E+00
+5.267070E+01,+3.392768E+00,-1.035083E+00
+5.271190E+01,+3.392761E+00,-1.035074E+00
+5.275310E+01,+3.392757E+00,-1.035102E+00
+5.279430E+01,+3.392753E+00,-1.035099E+00
+5.283560E+01,+3.392744E+00,-1.035082E+00
+5.287680E+01,+3.392738E+00,-1.035040E+00
+5.291800E+01,+3.392741E+00,-1.035010E+00
+5.295930E+01,+3.392747E+00,-1.034994E+00
+5.300050E+01,+3.392747E+00,-1.034956E+00
+5.304170E+01,+3.392740E+00,-1.034945E+00
+5.308300E+01,+3.392753E+00,-1.034957E+00
+5.312420E+01,+3.392738E+00,-1.034898E+00
+5.316540E+01,+3.392744E+00,-1.034818E+00
+5.320670E+01,+3.392770E+00,-1.034753E+00
+5.324790E+01,+3.392753E+00,-1.034705E+00
+5.328910E+01,+3.392766E+00,-1.034702E+00
+5.333040E+01,+3.392749E+00,-1.034707E+00
+5.337160E+01,+3.392744E+00,-1.034821E+00
+5.341280E+01,+3.392719E+00,-1.034865E+00
+5.345410E+01,+3.392708E+00,-1.034843E+00
+5.349530E+01,+3.392721E+00,-1.034841E+00
+5.353650E+01,+3.392700E+00,-1.034857E+00
+5.357780E+01,+3.392694E+00,-1.034853E+00
+5.361900E+01,+3.392689E+00,-1.034824E+00
+5.366020E+01,+3.392692E+00,-1.034820E+00
+5.370150E+01,+3.392698E+00,-1.034811E+00
+5.374270E+01,+3.392690E+00,-1.034808E+00
+5.378390E+01,+3.392672E+00,-1.034789E+00
+5.382510E+01,+3.392689E+00,-1.034789E+00
+5.386640E+01,+3.392672E+00,-1.034772E+00
+5.390760E+01,+3.392677E+00,-1.034751E+00
+5.394880E+01,+3.392677E+00,-1.034769E+00
+5.399010E+01,+3.392656E+00,-1.034782E+00
+5.403130E+01,+3.392653E+00,-1.034800E+00
+5.407250E+01,+3.392637E+00,-1.034811E+00
+5.411370E+01,+3.392628E+00,-1.034823E+00
+5.415500E+01,+3.392622E+00,-1.034860E+00
+5.419620E+01,+3.392615E+00,-1.034875E+00
+5.423740E+01,+3.392607E+00,-1.034821E+00
+5.427860E+01,+3.392620E+00,-1.034809E+00
+5.431990E+01,+3.392609E+00,-1.034824E+00
+5.436090E+01,+3.392590E+00,-1.034822E+00
+5.440210E+01,+3.392609E+00,-1.034823E+00
+5.444340E+01,+3.392588E+00,-1.034818E+00
+5.448460E+01,+3.392605E+00,-1.034828E+00
+5.452580E+01,+3.392594E+00,-1.034807E+00
+5.456710E+01,+3.392584E+00,-1.034766E+00
+5.460830E+01,+3.392594E+00,-1.034752E+00
+5.464950E+01,+3.392584E+00,-1.034772E+00
+5.469080E+01,+3.392569E+00,-1.034776E+00
+5.473200E+01,+3.392571E+00,-1.034771E+00
+5.477320E+01,+3.392567E+00,-1.034729E+00
+5.481440E+01,+3.392561E+00,-1.034738E+00
+5.485570E+01,+3.392558E+00,-1.034725E+00
+5.489690E+01,+3.392545E+00,-1.034690E+00
+5.493810E+01,+3.392563E+00,-1.034629E+00
+5.497930E+01,+3.392582E+00,-1.034548E+00
+5.502050E+01,+3.392569E+00,-1.034601E+00
+5.506170E+01,+3.392565E+00,-1.034620E+00
+5.510290E+01,+3.392554E+00,-1.034647E+00
+5.514420E+01,+3.392548E+00,-1.034643E+00
+5.518540E+01,+3.392545E+00,-1.034603E+00
+5.522660E+01,+3.392535E+00,-1.034535E+00
+5.526780E+01,+3.392548E+00,-1.034508E+00
+5.530900E+01,+3.392533E+00,-1.034590E+00
+5.535020E+01,+3.392524E+00,-1.034610E+00
+5.539150E+01,+3.392512E+00,-1.034608E+00
+5.543270E+01,+3.392503E+00,-1.034639E+00
+5.547390E+01,+3.392486E+00,-1.034657E+00
+5.551510E+01,+3.392482E+00,-1.034689E+00
+5.555640E+01,+3.392478E+00,-1.034682E+00
+5.559760E+01,+3.392472E+00,-1.034664E+00
+5.563890E+01,+3.392474E+00,-1.034670E+00
+5.568010E+01,+3.392459E+00,-1.034684E+00
+5.572130E+01,+3.392457E+00,-1.034680E+00
+5.576260E+01,+3.392468E+00,-1.034606E+00
+5.580380E+01,+3.392467E+00,-1.034587E+00
+5.584500E+01,+3.392459E+00,-1.034699E+00
+5.588630E+01,+3.392435E+00,-1.034738E+00
+5.592750E+01,+3.392435E+00,-1.034674E+00
+5.596880E+01,+3.392435E+00,-1.034628E+00
+5.601000E+01,+3.392429E+00,-1.034656E+00
+5.605120E+01,+3.392412E+00,-1.034653E+00
+5.609250E+01,+3.392429E+00,-1.034664E+00
+5.613370E+01,+3.392414E+00,-1.034674E+00
+5.617490E+01,+3.392406E+00,-1.034663E+00
+5.621620E+01,+3.392410E+00,-1.034679E+00
+5.625740E+01,+3.392385E+00,-1.034698E+00
+5.629870E+01,+3.392383E+00,-1.034751E+00
+5.633990E+01,+3.392380E+00,-1.034758E+00
+5.638110E+01,+3.392364E+00,-1.034752E+00
+5.642240E+01,+3.392355E+00,-1.034773E+00
+5.646360E+01,+3.392349E+00,-1.034777E+00
+5.650480E+01,+3.392351E+00,-1.034775E+00
+5.654610E+01,+3.392334E+00,-1.034774E+00
+5.658730E+01,+3.392336E+00,-1.034746E+00
+5.662850E+01,+3.392339E+00,-1.034718E+00
+5.666980E+01,+3.392332E+00,-1.034682E+00
+5.671100E+01,+3.392344E+00,-1.034658E+00
+5.675220E+01,+3.392338E+00,-1.034648E+00
+5.679340E+01,+3.392330E+00,-1.034632E+00
+5.683470E+01,+3.392332E+00,-1.034628E+00
+5.687590E+01,+3.392321E+00,-1.034620E+00
+5.691710E+01,+3.392324E+00,-1.034597E+00
+5.695830E+01,+3.392324E+00,-1.034540E+00
+5.699960E+01,+3.392330E+00,-1.034535E+00
+5.704080E+01,+3.392332E+00,-1.034569E+00
+5.708200E+01,+3.392321E+00,-1.034551E+00
+5.712320E+01,+3.392321E+00,-1.034521E+00
+5.716450E+01,+3.392321E+00,-1.034536E+00
+5.720570E+01,+3.392326E+00,-1.034497E+00
+5.724690E+01,+3.392321E+00,-1.034448E+00
+5.728810E+01,+3.392300E+00,-1.034422E+00
+5.732930E+01,+3.392311E+00,-1.034393E+00
+5.737050E+01,+3.392306E+00,-1.034418E+00
+5.741170E+01,+3.392300E+00,-1.034409E+00
+5.745290E+01,+3.392296E+00,-1.034389E+00
+5.749410E+01,+3.392300E+00,-1.034387E+00
+5.753540E+01,+3.392300E+00,-1.034390E+00
+5.757660E+01,+3.392273E+00,-1.034389E+00
+5.761780E+01,+3.392281E+00,-1.034361E+00
+5.765900E+01,+3.392275E+00,-1.034351E+00
+5.770020E+01,+3.392266E+00,-1.034342E+00
+5.774140E+01,+3.392277E+00,-1.034343E+00
+5.778260E+01,+3.392267E+00,-1.034334E+00
+5.782390E+01,+3.392271E+00,-1.034321E+00
+5.786510E+01,+3.392266E+00,-1.034303E+00
+5.790630E+01,+3.392264E+00,-1.034287E+00
+5.794750E+01,+3.392254E+00,-1.034309E+00
+5.798870E+01,+3.392243E+00,-1.034318E+00
+5.802990E+01,+3.392247E+00,-1.034346E+00
+5.807110E+01,+3.392212E+00,-1.034359E+00
+5.811230E+01,+3.392218E+00,-1.034364E+00
+5.815350E+01,+3.392203E+00,-1.034361E+00
+5.819470E+01,+3.392212E+00,-1.034339E+00
+5.823600E+01,+3.392212E+00,-1.034324E+00
+5.827720E+01,+3.392215E+00,-1.034311E+00
+5.831840E+01,+3.392216E+00,-1.034288E+00
+5.835960E+01,+3.392211E+00,-1.034292E+00
+5.840080E+01,+3.392203E+00,-1.034261E+00
+5.844200E+01,+3.392205E+00,-1.034297E+00
+5.848320E+01,+3.392205E+00,-1.034323E+00
+5.852440E+01,+3.392186E+00,-1.034323E+00
+5.856560E+01,+3.392182E+00,-1.034295E+00
+5.860690E+01,+3.392173E+00,-1.034269E+00
+5.864810E+01,+3.392176E+00,-1.034231E+00
+5.868930E+01,+3.392171E+00,-1.034222E+00
+5.873050E+01,+3.392180E+00,-1.034211E+00
+5.877170E+01,+3.392167E+00,-1.034222E+00
+5.881290E+01,+3.392158E+00,-1.034237E+00
+5.885410E+01,+3.392158E+00,-1.034240E+00
+5.889530E+01,+3.392148E+00,-1.034275E+00
+5.893650E+01,+3.392135E+00,-1.034260E+00
+5.897770E+01,+3.392129E+00,-1.034229E+00
+5.901890E+01,+3.392137E+00,-1.034256E+00
+5.906010E+01,+3.392125E+00,-1.034264E+00
+5.910130E+01,+3.392114E+00,-1.034284E+00
+5.914250E+01,+3.392107E+00,-1.034286E+00
+5.918370E+01,+3.392095E+00,-1.034292E+00
+5.922490E+01,+3.392110E+00,-1.034304E+00
+5.926610E+01,+3.392095E+00,-1.034301E+00
+5.930740E+01,+3.392095E+00,-1.034249E+00
+5.934860E+01,+3.392101E+00,-1.034239E+00
+5.938980E+01,+3.392082E+00,-1.034259E+00
+5.943100E+01,+3.392072E+00,-1.034154E+00
+5.947220E+01,+3.392097E+00,-1.034138E+00
+5.951340E+01,+3.392086E+00,-1.034194E+00
+5.955460E+01,+3.392071E+00,-1.034212E+00
+5.959580E+01,+3.392063E+00,-1.034296E+00
+5.963700E+01,+3.392053E+00,-1.034290E+00
+5.967820E+01,+3.392051E+00,-1.034285E+00
+5.971940E+01,+3.392050E+00,-1.034314E+00
+5.976060E+01,+3.392019E+00,-1.034315E+00
+5.980180E+01,+3.392040E+00,-1.034302E+00
+5.984300E+01,+3.392036E+00,-1.034291E+00
+5.988420E+01,+3.392027E+00,-1.034284E+00
+5.992540E+01,+3.392029E+00,-1.034292E+00
+5.996660E+01,+3.392027E+00,-1.034229E+00
+6.000780E+01,+3.392036E+00,-1.034110E+00
+6.004900E+01,+3.392019E+00,-1.034206E+00
+6.009020E+01,+3.392011E+00,-1.034159E+00
+6.013140E+01,+3.392030E+00,-1.034157E+00
+6.017260E+01,+3.392002E+00,-1.034206E+00
+6.021390E+01,+3.391978E+00,-1.034195E+00
+6.025510E+01,+3.392000E+00,-1.034118E+00
+6.029630E+01,+3.391994E+00,-1.034173E+00
+6.033750E+01,+3.392006E+00,-1.034200E+00
+6.037870E+01,+3.391981E+00,-1.034107E+00
+6.041990E+01,+3.391994E+00,-1.034151E+00
+6.046110E+01,+3.391966E+00,-1.034177E+00
+6.050230E+01,+3.391975E+00,-1.034125E+00
+6.054360E+01,+3.391991E+00,-1.034069E+00
